Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,980023,-,-,-,33.89,-83.9,-5,290,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,3,18,3,0,0,0,0,0,0,0,0,3.5,134.24,0,0.11,0.5,0.8,332,96.58,4,986,0.0000,0.0000,N/A
2019,3,18,3,30,0,0,0,0,0,0,0,3.5,129.13,0,0.11,0.5,0.7000000000000001,333,97.95,3.8000000000000003,986,0.0000,0.0000,N/A
2019,3,18,4,0,0,0,0,0,0,0,0,3.4000000000000004,123.63000000000001,0,0.11,0.5,0.7000000000000001,334,99.31,3.5,986,0.0000,0.0000,N/A
2019,3,18,4,30,0,0,0,0,0,0,0,3.2,117.86,0,0.11,0.5,0.7000000000000001,335,100,3.2,986,0.0000,0.0000,N/A
2019,3,18,5,0,0,0,0,0,0,0,0,2.8000000000000003,111.89,0,0.11,0.5,0.7000000000000001,336,100,2.8000000000000003,986,0.0000,0.0000,N/A
2019,3,18,5,30,0,0,0,0,0,0,0,2.4000000000000004,105.8,0,0.11,0.5,0.7000000000000001,337,100,2.4000000000000004,987,0.0000,0.0000,N/A
2019,3,18,6,0,0,0,0,0,0,0,0,2.1,99.62,0,0.11,0.5,0.7000000000000001,337,100,2.1,987,0.0000,0.0000,N/A
2019,3,18,6,30,0,0,0,0,0,0,0,2.8000000000000003,93.4,0,0.11,0.5,0.7000000000000001,337,97.9,3.1,987,0.0000,0.0000,N/A
2019,3,18,7,0,24,226,36,24,226,36,0,3.1,86.94,0,0.11,0.6000000000000001,0.7000000000000001,336,92.59,4.2,987,0.0000,0.0000,N/A
2019,3,18,7,30,46,504,126,46,504,126,0,3.1,80.87,0,0.11,0.6000000000000001,0.7000000000000001,339,83.5,5.7,988,0.0000,0.0000,N/A
2019,3,18,8,0,62,657,235,62,657,235,0,3.1,74.77,0,0.11,0.7000000000000001,0.7000000000000001,342,75.45,7.1000000000000005,988,11.5148,8.8527,N/A
2019,3,18,8,30,74,757,348,74,757,348,0,3.1,68.74,0,0.11,0.8,0.7000000000000001,344,68.60000000000001,8.5,988,18.0138,13.9707,N/A
2019,3,18,9,0,83,824,459,83,824,459,0,1.9000000000000001,62.85,0,0.11,0.8,0.7000000000000001,345,57.76,9.8,988,24.8564,19.3791,N/A
2019,3,18,9,30,89,872,562,89,872,562,0,1.9000000000000001,57.18,0,0.11,0.8,0.7000000000000001,342,54.46,10.700000000000001,989,31.4671,24.6120,N/A
2019,3,18,10,0,94,907,655,94,907,655,0,0.5,51.800000000000004,0,0.11,0.9,0.7000000000000001,339,46.58,11.600000000000001,989,37.5798,29.4536,N/A
2019,3,18,10,30,101,921,731,98,933,736,0,0.5,46.84,0,0.11,0.9,0.7000000000000001,335,44.480000000000004,12.3,989,42.6890,33.5036,N/A
2019,3,18,11,0,100,952,802,100,952,802,0,0.30000000000000004,42.45,0,0.11,0.9,0.8,331,41.71,13,988,47.4328,37.2607,N/A
2019,3,18,11,30,102,969,857,102,969,857,0,0.30000000000000004,38.84,0,0.11,1,0.7000000000000001,328,40.11,13.600000000000001,988,51.1295,40.1888,N/A
2019,3,18,12,0,103,979,893,103,979,893,0,0.7000000000000001,36.25,0,0.11,1,0.7000000000000001,325,39.910000000000004,14.100000000000001,988,53.5683,42.1210,N/A
2019,3,18,12,30,119,951,899,104,983,910,0,0.6000000000000001,34.9,0,0.11,1.1,0.7000000000000001,325,39.36,14.3,987,54.0685,42.5215,N/A
2019,3,18,13,0,140,907,883,104,983,910,0,0.7000000000000001,34.96,0,0.11,1.1,0.7000000000000001,324,39.08,14.5,987,53.1003,41.7598,N/A
2019,3,18,13,30,125,936,878,102,986,896,0,0.7000000000000001,36.4,0,0.11,1.2000000000000002,0.6000000000000001,325,39.58,14.3,987,52.6528,41.4003,N/A
2019,3,18,14,0,99,980,860,99,980,860,0,0.4,39.07,0,0.11,1.2000000000000002,0.6000000000000001,325,39.13,14.100000000000001,986,51.2821,40.3073,N/A
2019,3,18,14,30,97,970,809,97,970,809,0,0.4,42.75,0,0.11,1.2000000000000002,0.6000000000000001,326,40.42,13.600000000000001,986,47.8091,37.5542,N/A
2019,3,18,15,0,92,959,744,92,959,744,0,0.2,47.19,0,0.11,1.2000000000000002,0.5,327,40.82,13.200000000000001,987,43.3995,34.0583,N/A
2019,3,18,15,30,141,729,588,88,936,662,7,0.2,52.18,0,0.11,1.1,0.5,329,42.730000000000004,12.5,987,33.6842,26.3971,N/A
2019,3,18,16,0,108,763,517,83,903,567,7,0.1,57.58,0,0.11,1.1,0.5,331,44.63,11.8,987,28.8876,22.5902,N/A
2019,3,18,16,30,117,613,393,77,857,462,7,0.1,63.27,0,0.11,0.9,0.5,335,47.36,10.9,987,21.2218,16.5405,N/A
2019,3,18,17,0,113,432,267,69,791,350,7,1,69.16,0,0.11,0.8,0.5,338,53.620000000000005,10,987,13.7707,10.6748,N/A
2019,3,18,17,30,61,566,206,58,690,234,7,1,75.19,68,0.11,0.7000000000000001,0.5,341,59.36,8.5,988,10.0568,7.7261,N/A
2019,3,18,18,0,49,287,92,44,525,123,4,2,81.3,100,0.11,0.6000000000000001,0.5,345,71.08,6.9,988,0.0000,0.0000,N/A
2019,3,18,18,30,18,85,22,22,214,32,7,2,87.34,71,0.11,0.6000000000000001,0.5,345,71.08,6.9,988,0.0000,0.0000,N/A
2019,3,18,19,0,0,0,0,0,0,0,7,1.6,93.82000000000001,0,0.11,0.6000000000000001,0.5,351,76.19,5.5,989,0.0000,0.0000,N/A
2019,3,18,19,30,0,0,0,0,0,0,7,1.6,100.02,0,0.11,0.6000000000000001,0.5,354,77.26,5.300000000000001,989,0.0000,0.0000,N/A
2019,3,18,20,0,0,0,0,0,0,0,7,1.4000000000000001,106.18,0,0.11,0.6000000000000001,0.5,357,77.66,5,989,0.0000,0.0000,N/A
2019,3,18,20,30,0,0,0,0,0,0,7,1.4000000000000001,112.25,0,0.11,0.6000000000000001,0.5,180,79.85000000000001,4.6000000000000005,989,0.0000,0.0000,N/A
2019,3,18,21,0,0,0,0,0,0,0,7,1.4000000000000001,118.18,0,0.11,0.5,0.5,4,81.36,4.3,990,0.0000,0.0000,N/A
2019,3,18,21,30,0,0,0,0,0,0,7,1.4000000000000001,123.92,0,0.11,0.5,0.5,10,83.09,4,990,0.0000,0.0000,N/A
2019,3,18,22,0,0,0,0,0,0,0,7,1.3,129.36,0,0.11,0.6000000000000001,0.5,15,83.61,3.8000000000000003,990,0.0000,0.0000,N/A
2019,3,18,22,30,0,0,0,0,0,0,7,1.3,134.4,0,0.11,0.5,0.5,19,85.4,3.5,990,0.0000,0.0000,N/A
2019,3,18,23,0,0,0,0,0,0,0,7,1,138.88,0,0.11,0.5,0.5,23,85.72,3.2,990,0.0000,0.0000,N/A
2019,3,18,23,30,0,0,0,0,0,0,7,1,142.58,0,0.11,0.5,0.5,24,86.94,3,990,0.0000,0.0000,N/A
2019,3,19,0,0,0,0,0,0,0,0,7,0.8,145.24,0,0.11,0.5,0.5,26,86.4,2.8000000000000003,990,0.0000,0.0000,N/A
2019,3,19,0,30,0,0,0,0,0,0,7,0.8,146.62,0,0.11,0.5,0.5,28,87.02,2.7,990,0.0000,0.0000,N/A
2019,3,19,1,0,0,0,0,0,0,0,7,0.6000000000000001,146.54,0,0.11,0.5,0.5,30,87.12,2.5,991,0.0000,0.0000,N/A
2019,3,19,1,30,0,0,0,0,0,0,7,0.6000000000000001,145.02,0,0.11,0.5,0.5,32,87.12,2.5,991,0.0000,0.0000,N/A
2019,3,19,2,0,0,0,0,0,0,0,7,0.4,142.23,0,0.11,0.5,0.5,34,86.64,2.4000000000000004,990,0.0000,0.0000,N/A
2019,3,19,2,30,0,0,0,0,0,0,7,0.4,138.44,0,0.11,0.5,0.5,36,87.26,2.3000000000000003,990,0.0000,0.0000,N/A
2019,3,19,3,0,0,0,0,0,0,0,7,0.2,133.89000000000001,0,0.11,0.5,0.5,38,86.79,2.2,990,0.0000,0.0000,N/A
2019,3,19,3,30,0,0,0,0,0,0,7,0.2,128.8,0,0.11,0.5,0.5,40,88.04,2,990,0.0000,0.0000,N/A
2019,3,19,4,0,0,0,0,0,0,0,7,0.1,123.31,0,0.11,0.5,0.5,42,87.81,1.9000000000000001,990,0.0000,0.0000,N/A
2019,3,19,4,30,0,0,0,0,0,0,7,0.1,117.55,0,0.11,0.4,0.5,40,89.71000000000001,1.6,990,0.0000,0.0000,N/A
2019,3,19,5,0,0,0,0,0,0,0,7,0.1,111.60000000000001,0,0.11,0.4,0.5,39,91.56,1.3,990,0.0000,0.0000,N/A
2019,3,19,5,30,0,0,0,0,0,0,7,0.1,105.51,0,0.11,0.4,0.5,39,92.98,1.1,991,0.0000,0.0000,N/A
2019,3,19,6,0,0,0,0,0,0,0,7,-0.1,99.34,0,0.11,0.4,0.5,39,93.08,0.9,991,0.0000,0.0000,N/A
2019,3,19,6,30,0,0,0,0,0,0,7,-0.1,93.12,0,0.11,0.5,0.5,41,88.61,1.6,992,0.0000,0.0000,N/A
2019,3,19,7,0,21,66,25,26,248,40,4,0.1,86.67,86,0.11,0.6000000000000001,0.5,42,84.93,2.4000000000000004,992,0.0000,0.0000,N/A
2019,3,19,7,30,57,235,95,48,526,134,4,0.1,80.59,100,0.11,0.7000000000000001,0.5,50,78.02,3.6,992,0.0000,0.0000,N/A
2019,3,19,8,0,80,421,193,63,679,245,7,-0.30000000000000004,74.48,43,0.11,0.9,0.5,58,69.73,4.800000000000001,992,9.4813,7.2931,N/A
2019,3,19,8,30,99,538,297,75,776,360,7,-0.2,68.44,0,0.11,1,0.5,65,64.67,5.9,993,15.4134,11.9579,N/A
2019,3,19,9,0,92,778,451,84,841,472,0,-1.3,62.550000000000004,0,0.11,1.2000000000000002,0.5,72,55.38,7,993,24.4720,19.0834,N/A
2019,3,19,9,30,90,887,575,90,887,575,0,-1.3,56.86,0,0.11,1.1,0.5,74,51.74,8,993,32.2475,25.2260,N/A
2019,3,19,10,0,96,917,667,96,917,667,0,-1.4000000000000001,51.47,0,0.11,1.1,0.5,76,48.59,8.9,993,38.3183,30.0355,N/A
2019,3,19,10,30,102,936,746,102,936,746,0,-1.4000000000000001,46.49,0,0.11,1,0.6000000000000001,74,46.050000000000004,9.700000000000001,993,43.6131,34.2317,N/A
2019,3,19,11,0,152,828,767,106,951,812,0,-0.8,42.08,0,0.11,0.9,0.6000000000000001,73,45.42,10.5,992,45.4064,35.6712,N/A
2019,3,19,11,30,163,834,816,110,960,862,0,-0.8,38.45,0,0.11,0.8,0.6000000000000001,70,43.36,11.200000000000001,992,48.7254,38.3012,N/A
2019,3,19,12,0,294,552,741,115,962,895,7,-0.1,35.85,0,0.11,0.7000000000000001,0.6000000000000001,68,43.45,11.9,992,44.4853,34.9807,N/A
2019,3,19,12,30,273,610,776,115,968,913,7,-0.2,34.5,0,0.11,0.7000000000000001,0.6000000000000001,64,42,12.4,991,46.7055,36.7327,N/A
2019,3,19,13,0,280,593,768,112,968,909,7,0.30000000000000004,34.57,0,0.11,0.6000000000000001,0.7000000000000001,60,42.050000000000004,12.9,991,46.2180,36.3491,N/A
2019,3,19,13,30,250,642,769,113,961,890,7,0.30000000000000004,36.04,0,0.11,0.6000000000000001,0.7000000000000001,56,41.730000000000004,13,990,46.1490,36.2882,N/A
2019,3,19,14,0,288,515,690,113,949,853,7,0.6000000000000001,38.75,0,0.11,0.6000000000000001,0.7000000000000001,51,42.04,13.200000000000001,990,41.1744,32.3642,N/A
2019,3,19,14,30,145,842,766,111,934,800,0,0.6000000000000001,42.46,0,0.11,0.6000000000000001,0.7000000000000001,48,42.27,13.100000000000001,989,45.3025,35.5872,N/A
2019,3,19,15,0,115,891,723,108,912,731,0,0.8,46.93,0,0.11,0.5,0.7000000000000001,46,43.06,13.100000000000001,989,42.2097,33.1267,N/A
2019,3,19,15,30,108,864,641,103,886,649,0,0.8,51.95,0,0.11,0.5,0.7000000000000001,48,44.2,12.700000000000001,989,36.7545,28.8053,N/A
2019,3,19,16,0,115,760,525,97,850,555,0,1.3,57.370000000000005,0,0.11,0.5,0.7000000000000001,49,46.76,12.4,989,29.3667,22.9671,N/A
2019,3,19,16,30,88,801,451,88,801,451,0,1.3,63.08,0,0.11,0.5,0.7000000000000001,55,49.29,11.600000000000001,989,24.3853,19.0088,N/A
2019,3,19,17,0,78,734,341,78,734,341,0,4.5,68.98,0,0.11,0.4,0.7000000000000001,61,64.9,10.8,989,17.6148,13.6575,N/A
2019,3,19,17,30,65,631,228,65,631,228,0,4.5,75.02,0,0.11,0.5,0.7000000000000001,71,73.19,9,989,11.1473,8.5664,N/A
2019,3,19,18,0,48,471,121,48,471,121,0,4.4,81.13,0,0.11,0.6000000000000001,0.6000000000000001,80,82.71000000000001,7.1000000000000005,989,0.0000,0.0000,N/A
2019,3,19,18,30,22,183,31,22,183,31,0,4.4,87.19,0,0.11,0.6000000000000001,0.6000000000000001,80,82.71000000000001,7.1000000000000005,989,0.0000,0.0000,N/A
2019,3,19,19,0,0,0,0,0,0,0,0,2.8000000000000003,93.66,0,0.12,0.6000000000000001,0.6000000000000001,93,84.16,5.300000000000001,989,0.0000,0.0000,N/A
2019,3,19,19,30,0,0,0,0,0,0,0,2.8000000000000003,99.86,0,0.12,0.6000000000000001,0.6000000000000001,94,87.14,4.800000000000001,989,0.0000,0.0000,N/A
2019,3,19,20,0,0,0,0,0,0,0,0,2.4000000000000004,106.01,0,0.12,0.5,0.6000000000000001,96,87.75,4.3,989,0.0000,0.0000,N/A
2019,3,19,20,30,0,0,0,0,0,0,0,2.4000000000000004,112.07000000000001,0,0.12,0.5,0.6000000000000001,94,89.62,4,989,0.0000,0.0000,N/A
2019,3,19,21,0,0,0,0,0,0,0,0,2.1,117.99000000000001,0,0.12,0.5,0.6000000000000001,91,89.84,3.6,989,0.0000,0.0000,N/A
2019,3,19,21,30,0,0,0,0,0,0,0,2.1,123.71000000000001,0,0.12,0.5,0.6000000000000001,86,91.76,3.3000000000000003,989,0.0000,0.0000,N/A
2019,3,19,22,0,0,0,0,0,0,0,0,1.7000000000000002,129.13,0,0.12,0.5,0.6000000000000001,80,92.01,2.9000000000000004,989,0.0000,0.0000,N/A
2019,3,19,22,30,0,0,0,0,0,0,0,1.7000000000000002,134.15,0,0.12,0.5,0.6000000000000001,74,94.66,2.5,989,0.0000,0.0000,N/A
2019,3,19,23,0,0,0,0,0,0,0,0,1.3,138.59,0,0.12,0.5,0.6000000000000001,68,94,2.2,989,0.0000,0.0000,N/A
2019,3,19,23,30,0,0,0,0,0,0,0,1.3,142.25,0,0.12,0.5,0.6000000000000001,64,96.72,1.8,989,0.0000,0.0000,N/A
2019,3,20,0,0,0,0,0,0,0,0,0,1,144.88,0,0.12,0.5,0.6000000000000001,60,96.54,1.5,989,0.0000,0.0000,N/A
2019,3,20,0,30,0,0,0,0,0,0,0,1,146.23,0,0.12,0.5,0.6000000000000001,58,97.93,1.3,989,0.0000,0.0000,N/A
2019,3,20,1,0,0,0,0,0,0,0,0,0.8,146.14000000000001,0,0.12,0.5,0.6000000000000001,56,97.91,1.1,989,0.0000,0.0000,N/A
2019,3,20,1,30,0,0,0,0,0,0,0,0.8,144.62,0,0.12,0.5,0.6000000000000001,55,99.23,0.9,988,0.0000,0.0000,N/A
2019,3,20,2,0,0,0,0,0,0,0,0,0.6000000000000001,141.84,0,0.12,0.5,0.6000000000000001,54,99.53,0.7000000000000001,988,0.0000,0.0000,N/A
2019,3,20,2,30,0,0,0,0,0,0,0,0.5,138.07,0,0.12,0.5,0.6000000000000001,53,100,0.5,988,0.0000,0.0000,N/A
2019,3,20,3,0,0,0,0,0,0,0,0,0.30000000000000004,133.54,0,0.12,0.5,0.6000000000000001,53,100,0.30000000000000004,988,0.0000,0.0000,N/A
2019,3,20,3,30,0,0,0,0,0,0,0,0.1,128.46,0,0.12,0.5,0.6000000000000001,52,100,0.1,988,0.0000,0.0000,N/A
2019,3,20,4,0,0,0,0,0,0,0,0,-0.1,123,0,0.12,0.5,0.6000000000000001,51,100,-0.1,988,0.0000,0.0000,N/A
2019,3,20,4,30,0,0,0,0,0,0,0,-0.2,117.25,0,0.12,0.5,0.6000000000000001,49,100,-0.2,988,0.0000,0.0000,N/A
2019,3,20,5,0,0,0,0,0,0,0,0,-0.30000000000000004,111.3,0,0.12,0.5,0.6000000000000001,48,100,-0.30000000000000004,988,0.0000,0.0000,N/A
2019,3,20,5,30,0,0,0,0,0,0,0,-0.30000000000000004,105.22,0,0.12,0.5,0.6000000000000001,47,100,-0.30000000000000004,988,0.0000,0.0000,N/A
2019,3,20,6,0,0,0,0,0,0,0,0,-0.2,99.06,0,0.12,0.5,0.6000000000000001,46,100,-0.2,988,0.0000,0.0000,N/A
2019,3,20,6,30,0,0,0,0,0,0,0,0.1,92.84,0,0.12,0.5,0.6000000000000001,47,92.73,1.1,989,0.0000,0.0000,N/A
2019,3,20,7,0,28,228,42,28,228,42,0,0.7000000000000001,86.4,0,0.12,0.6000000000000001,0.5,47,88.66,2.4000000000000004,989,0.0000,0.0000,N/A
2019,3,20,7,30,53,501,137,53,501,137,0,0.7000000000000001,80.31,0,0.12,0.5,0.5,47,78.64,4.1000000000000005,989,0.0000,0.0000,N/A
2019,3,20,8,0,68,664,249,68,664,249,0,1.6,74.19,0,0.12,0.4,0.5,47,75.14,5.7,989,12.2645,9.4387,N/A
2019,3,20,8,30,79,763,363,79,763,363,0,1.6,68.15,0,0.12,0.5,0.5,57,65.51,7.7,989,18.8849,14.6558,N/A
2019,3,20,9,0,86,830,473,86,830,473,0,1,62.24,0,0.12,0.6000000000000001,0.6000000000000001,68,55.11,9.600000000000001,989,25.7181,20.0593,N/A
2019,3,20,9,30,92,879,577,92,879,577,0,1,56.54,0,0.12,0.6000000000000001,0.6000000000000001,65,51.5,10.600000000000001,988,32.4117,25.3580,N/A
2019,3,20,10,0,97,916,672,97,916,672,0,0.8,51.13,0,0.12,0.6000000000000001,0.6000000000000001,62,47.72,11.5,988,38.6567,30.3040,N/A
2019,3,20,10,30,102,940,753,102,940,753,0,0.8,46.14,0,0.12,0.6000000000000001,0.6000000000000001,61,45.28,12.3,988,44.0703,34.5932,N/A
2019,3,20,11,0,106,957,820,106,957,820,0,0.9,41.71,0,0.12,0.6000000000000001,0.6000000000000001,60,43.35,13.100000000000001,988,48.5898,38.1746,N/A
2019,3,20,11,30,109,967,870,109,967,870,0,0.9,38.06,0,0.12,0.5,0.6000000000000001,62,41.65,13.700000000000001,987,51.9938,40.8728,N/A
2019,3,20,12,0,112,972,904,112,972,904,0,1.2000000000000002,35.45,0,0.12,0.5,0.6000000000000001,65,40.61,14.4,986,54.3127,42.7107,N/A
2019,3,20,12,30,113,975,920,113,975,920,0,1.2000000000000002,34.1,0,0.12,0.5,0.6000000000000001,69,39.58,14.8,986,55.4127,43.5828,N/A
2019,3,20,13,0,112,969,914,112,969,914,0,1.6,34.19,0,0.12,0.4,0.7000000000000001,74,39.480000000000004,15.3,985,55.0424,43.2911,N/A
2019,3,20,13,30,114,962,895,114,962,895,0,1.6,35.68,0,0.12,0.4,0.7000000000000001,80,38.980000000000004,15.5,985,53.7482,42.2655,N/A
2019,3,20,14,0,114,950,858,114,950,858,0,2,38.43,0,0.12,0.30000000000000004,0.7000000000000001,87,39.52,15.700000000000001,984,51.2355,40.2745,N/A
2019,3,20,14,30,113,933,804,113,933,804,0,2,42.17,0,0.12,0.30000000000000004,0.7000000000000001,95,39.52,15.700000000000001,984,47.5857,37.3827,N/A
2019,3,20,15,0,110,909,734,110,909,734,0,2.4000000000000004,46.67,0,0.12,0.30000000000000004,0.7000000000000001,102,40.74,15.700000000000001,983,42.8873,33.6606,N/A
2019,3,20,15,30,106,876,649,106,876,649,0,2.4000000000000004,51.72,0,0.12,0.2,0.8,110,41.800000000000004,15.3,983,37.2474,29.1938,N/A
2019,3,20,16,0,101,834,553,101,834,553,0,3.5,57.160000000000004,0,0.12,0.2,0.8,117,46.03,15,983,30.9664,24.2206,N/A
2019,3,20,16,30,94,780,449,94,780,449,0,3.5,62.89,0,0.12,0.30000000000000004,0.8,121,46.93,14.700000000000001,983,24.3083,18.9513,N/A
2019,3,20,17,0,83,705,338,83,705,338,0,5.7,68.81,0,0.12,0.30000000000000004,0.8,125,56.14,14.3,982,17.4856,13.5600,N/A
2019,3,20,17,30,70,598,226,70,598,226,0,5.7,74.86,0,0.12,0.6000000000000001,0.8,129,61.08,13,982,11.0650,8.5056,N/A
2019,3,20,18,0,51,433,119,51,433,119,0,3.9000000000000004,80.98,0,0.12,0.8,0.8,132,58.730000000000004,11.700000000000001,982,0.0000,0.0000,N/A
2019,3,20,18,30,23,173,32,23,173,32,0,3.9000000000000004,87.05,0,0.12,0.8,0.8,132,58.730000000000004,11.700000000000001,982,0.0000,0.0000,N/A
2019,3,20,19,0,0,0,0,0,0,0,0,2.8000000000000003,93.5,0,0.12,1,0.8,142,60.730000000000004,10,982,0.0000,0.0000,N/A
2019,3,20,19,30,0,0,0,0,0,0,0,2.8000000000000003,99.7,0,0.12,1,0.8,147,63.28,9.4,983,0.0000,0.0000,N/A
2019,3,20,20,0,0,0,0,0,0,0,0,2.9000000000000004,105.85000000000001,0,0.12,1,0.8,152,66.6,8.8,983,0.0000,0.0000,N/A
2019,3,20,20,30,0,0,0,0,0,0,0,2.9000000000000004,111.9,0,0.12,1,0.8,155,68.35000000000001,8.4,982,0.0000,0.0000,N/A
2019,3,20,21,0,0,0,0,0,0,0,0,3,117.8,0,0.12,1,0.9,158,70.62,8,982,0.0000,0.0000,N/A
2019,3,20,21,30,0,0,0,0,0,0,0,3,123.5,0,0.12,1,0.9,162,73.56,7.4,982,0.0000,0.0000,N/A
2019,3,20,22,0,0,0,0,0,0,0,0,3,128.9,0,0.12,1,0.9,167,76.24,6.9,982,0.0000,0.0000,N/A
2019,3,20,22,30,0,0,0,0,0,0,0,3,133.89000000000001,0,0.12,0.9,0.9,174,78.9,6.4,982,0.0000,0.0000,N/A
2019,3,20,23,0,0,0,0,0,0,0,0,3.3000000000000003,138.3,0,0.12,0.9,0.9,181,83.54,5.9,982,0.0000,0.0000,N/A
2019,3,20,23,30,0,0,0,0,0,0,7,3.3000000000000003,141.93,0,0.12,0.8,0.9,187,84.62,5.7,981,0.0000,0.0000,N/A
2019,3,21,0,0,0,0,0,0,0,0,7,3.7,144.52,0,0.12,0.8,1,193,88.63,5.4,981,0.0000,0.0000,N/A
2019,3,21,0,30,0,0,0,0,0,0,0,3.7,145.84,0,0.12,0.7000000000000001,1,196,89.25,5.300000000000001,981,0.0000,0.0000,N/A
2019,3,21,1,0,0,0,0,0,0,0,0,3.6,145.74,0,0.12,0.7000000000000001,1,199,89.34,5.2,981,0.0000,0.0000,N/A
2019,3,21,1,30,0,0,0,0,0,0,7,3.6,144.22,0,0.12,0.7000000000000001,1.1,201,89.25,5.2,980,0.0000,0.0000,N/A
2019,3,21,2,0,0,0,0,0,0,0,7,3.4000000000000004,141.46,0,0.12,0.7000000000000001,1.1,204,88.3,5.2,980,0.0000,0.0000,N/A
2019,3,21,2,30,0,0,0,0,0,0,7,3.4000000000000004,137.70000000000002,0,0.12,0.7000000000000001,1.2000000000000002,206,88.82000000000001,5.1000000000000005,979,0.0000,0.0000,N/A
2019,3,21,3,0,0,0,0,0,0,0,7,3.2,133.19,0,0.12,0.7000000000000001,1.2000000000000002,209,88.24,5,979,0.0000,0.0000,N/A
2019,3,21,3,30,0,0,0,0,0,0,7,3.2,128.13,0,0.12,0.7000000000000001,1.2000000000000002,209,88.85000000000001,4.9,979,0.0000,0.0000,N/A
2019,3,21,4,0,0,0,0,0,0,0,7,3.1,122.68,0,0.12,0.7000000000000001,1.2000000000000002,208,87.93,4.9,978,0.0000,0.0000,N/A
2019,3,21,4,30,0,0,0,0,0,0,0,3.1,116.94,0,0.12,0.7000000000000001,1.2000000000000002,210,88.54,4.800000000000001,978,0.0000,0.0000,N/A
2019,3,21,5,0,0,0,0,0,0,0,7,2.9000000000000004,111.01,0,0.12,0.7000000000000001,1.2000000000000002,212,88.23,4.7,978,0.0000,0.0000,N/A
2019,3,21,5,30,0,0,0,0,0,0,4,2.9000000000000004,104.93,0,0.12,0.7000000000000001,1.3,221,89.47,4.5,978,0.0000,0.0000,N/A
2019,3,21,6,0,0,0,0,0,0,0,4,2.8000000000000003,98.77,0,0.12,0.7000000000000001,1.3,230,90.60000000000001,4.2,978,0.0000,0.0000,N/A
2019,3,21,6,30,0,0,0,0,0,0,4,2.8000000000000003,92.56,0,0.12,0.6000000000000001,1.3,240,85.69,5,978,0.0000,0.0000,N/A
2019,3,21,7,0,4,0,4,28,133,37,4,4.3,86.13,86,0.12,0.4,1.3,251,90.33,5.800000000000001,978,0.0000,0.0000,N/A
2019,3,21,7,30,11,0,11,65,332,122,4,4.3,80.03,100,0.12,0.4,1.3,256,82.62,7.1000000000000005,978,0.0000,0.0000,N/A
2019,3,21,8,0,29,1,29,94,468,224,4,5,73.9,29,0.12,0.4,1.3,261,78.8,8.5,978,1.4322,1.1027,N/A
2019,3,21,8,30,83,9,86,120,559,331,4,5,67.85,0,0.12,0.6000000000000001,1.3,268,71.18,10,977,4.4854,3.4820,N/A
2019,3,21,9,0,140,268,266,144,617,434,4,6.300000000000001,61.93,0,0.12,0.7000000000000001,1.3,274,70.45,11.5,977,14.4921,11.3056,N/A
2019,3,21,9,30,182,552,489,160,667,531,0,6.300000000000001,56.22,0,0.12,0.8,1.4000000000000001,277,65.97,12.5,977,27.5119,21.5276,N/A
2019,3,21,10,0,203,600,582,176,703,620,0,6.800000000000001,50.800000000000004,0,0.12,0.9,1.4000000000000001,280,64.43,13.4,977,33.5219,26.2813,N/A
2019,3,21,10,30,190,728,698,190,728,698,0,6.800000000000001,45.78,0,0.12,0.9,1.4000000000000001,280,62.38,13.9,977,40.8963,32.1044,N/A
2019,3,21,11,0,203,742,760,203,742,760,0,6.800000000000001,41.34,0,0.12,1,1.4000000000000001,280,60.160000000000004,14.4,977,45.0763,35.4165,N/A
2019,3,21,11,30,217,746,807,217,746,807,0,6.800000000000001,37.67,0,0.12,1.1,1.4000000000000001,282,59.71,14.5,976,48.2689,37.9467,N/A
2019,3,21,12,0,235,716,821,230,740,836,0,6.9,35.050000000000004,0,0.12,1.1,1.4000000000000001,283,59.79,14.600000000000001,976,49.3635,38.8206,N/A
