,Year,Month,Day,Hour,Minute,GHI,Predictions,Clearsky GHI,Date
8585,2019,6,28,20,30,0,0,0,6/28/19 20:30
8586,2019,6,28,21,0,0,0,0,6/28/19 21:00
8587,2019,6,28,21,30,0,0,0,6/28/19 21:30
8588,2019,6,28,22,0,0,4.003370627,0,6/28/19 22:00
8589,2019,6,28,22,30,0,8.049289377,0,6/28/19 22:30
8590,2019,6,28,23,0,0,10.36563135,0,6/28/19 23:00
8591,2019,6,28,23,30,0,11.75049008,0,6/28/19 23:30
8592,2019,6,29,0,0,0,12.522882,0,6/29/19 0:00
8593,2019,6,29,0,30,0,12.96240561,0,6/29/19 0:30
8594,2019,6,29,1,0,0,13.20334961,0,6/29/19 1:00
8595,2019,6,29,1,30,0,13.33665908,0,6/29/19 1:30
8596,2019,6,29,2,0,0,13.40884342,0,6/29/19 2:00
8597,2019,6,29,2,30,0,13.44808438,0,6/29/19 2:30
8598,2019,6,29,3,0,0,13.46913837,0,6/29/19 3:00
8599,2019,6,29,3,30,0,13.48044947,0,6/29/19 3:30
8600,2019,6,29,4,0,0,13.48647573,0,6/29/19 4:00
8601,2019,6,29,4,30,0,13.4896865,0,6/29/19 4:30
8602,2019,6,29,5,0,0,13.49138777,0,6/29/19 5:00
8603,2019,6,29,5,30,1,14.7970649,1,6/29/19 5:30
8604,2019,6,29,6,0,16,34.06004517,35,6/29/19 6:00
8605,2019,6,29,6,30,45,67.3874554,105,6/29/19 6:30
8606,2019,6,29,7,0,93,122.8316044,191,6/29/19 7:00
8607,2019,6,29,7,30,231,290.0968043,285,6/29/19 7:30
8608,2019,6,29,8,0,381,445.9088208,381,6/29/19 8:00
8609,2019,6,29,8,30,416,456.5904892,478,6/29/19 8:30
8610,2019,6,29,9,0,450,492.5888451,570,6/29/19 9:00
8611,2019,6,29,9,30,454,471.9932318,656,6/29/19 9:30
8612,2019,6,29,10,0,580,628.0786055,733,6/29/19 10:00
8613,2019,6,29,10,30,495,466.8870325,801,6/29/19 10:30
8614,2019,6,29,11,0,253,187.3579063,857,6/29/19 11:00
8615,2019,6,29,11,30,266,250.6793607,899,6/29/19 11:30
8616,2019,6,29,12,0,341,319.3141051,928,6/29/19 12:00
8617,2019,6,29,12,30,420,421.4150098,947,6/29/19 12:30
8618,2019,6,29,13,0,211,135.7590821,952,6/29/19 13:00
8619,2019,6,29,13,30,103,69.06918991,936,6/29/19 13:30
8620,2019,6,29,14,0,186,177.8319709,905,6/29/19 14:00
8621,2019,6,29,14,30,132,89.22066322,860,6/29/19 14:30
8622,2019,6,29,15,0,172,179.68594,802,6/29/19 15:00
8623,2019,6,29,15,30,227,231.1641998,733,6/29/19 15:30
8624,2019,6,29,16,0,136,110.7523778,654,6/29/19 16:00
8625,2019,6,29,16,30,57,39.42325259,566,6/29/19 16:30
8626,2019,6,29,17,0,114,123.4740998,472,6/29/19 17:00
8627,2019,6,29,17,30,171,178.7462549,374,6/29/19 17:30
8628,2019,6,29,18,0,238,263.5204152,275,6/29/19 18:00
8629,2019,6,29,18,30,157,141.6141088,180,6/29/19 18:30
8630,2019,6,29,19,0,87,80.41961318,94,6/29/19 19:00
8631,2019,6,29,19,30,27,5.51827009,27,6/29/19 19:30
8632,2019,6,29,20,0,0,0,0,6/29/19 20:00
8633,2019,6,29,20,30,0,0,0,6/29/19 20:30
8634,2019,6,29,21,0,0,0,0,6/29/19 21:00
8635,2019,6,29,21,30,0,3.556719191,0,6/29/19 21:30
8636,2019,6,29,22,0,0,7.278615103,0,6/29/19 22:00
8637,2019,6,29,22,30,0,9.873115102,0,6/29/19 22:30
8638,2019,6,29,23,0,0,11.3848393,0,6/29/19 23:00
8639,2019,6,29,23,30,0,12.30799591,0,6/29/19 23:30
8640,2019,6,30,0,0,0,12.82802177,0,6/30/19 0:00
8641,2019,6,30,0,30,0,13.12726415,0,6/30/19 0:30
8642,2019,6,30,1,0,0,13.29235451,0,6/30/19 1:00
8643,2019,6,30,1,30,0,13.38431468,0,6/30/19 1:30
8644,2019,6,30,2,0,0,13.43432784,0,6/30/19 2:00
8645,2019,6,30,2,30,0,13.46163726,0,6/30/19 2:30
8646,2019,6,30,3,0,0,13.47633598,0,6/30/19 3:00
8647,2019,6,30,3,30,0,13.48425731,0,6/30/19 3:30
8648,2019,6,30,4,0,0,13.48848754,0,6/30/19 4:00
8649,2019,6,30,4,30,0,13.49074649,0,6/30/19 4:30
8650,2019,6,30,5,0,0,13.49194558,0,6/30/19 5:00
8651,2019,6,30,5,30,0,13.49258167,2,6/30/19 5:30
8652,2019,6,30,6,0,11,27.84545571,41,6/30/19 6:00
8653,2019,6,30,6,30,30,49.23586514,115,6/30/19 6:30
8654,2019,6,30,7,0,85,116.5079165,207,6/30/19 7:00
8655,2019,6,30,7,30,90,107.25192,306,6/30/19 7:30
8656,2019,6,30,8,0,112,139.1886154,408,6/30/19 8:00
8657,2019,6,30,8,30,250,306.637439,507,6/30/19 8:30
8658,2019,6,30,9,0,571,683.6126132,601,6/30/19 9:00
8659,2019,6,30,9,30,691,753.577008,691,6/30/19 9:30
8660,2019,6,30,10,0,772,846.5186426,772,6/30/19 10:00
8661,2019,6,30,10,30,840,888.0844503,840,6/30/19 10:30
8662,2019,6,30,11,0,896,928.3391669,896,6/30/19 11:00
8663,2019,6,30,11,30,939,952.0043673,939,6/30/19 11:30
8664,2019,6,30,12,0,968,965.3751488,968,6/30/19 12:00
8665,2019,6,30,12,30,981,963.0682314,981,6/30/19 12:30
8666,2019,6,30,13,0,980,949.1139406,980,6/30/19 13:00
8667,2019,6,30,13,30,963,919.4333381,963,6/30/19 13:30
8668,2019,6,30,14,0,932,877.7713885,932,6/30/19 14:00
8669,2019,6,30,14,30,886,821.6201531,886,6/30/19 14:30
8670,2019,6,30,15,0,823,749.1764298,827,6/30/19 15:00
8671,2019,6,30,15,30,614,492.3422563,756,6/30/19 15:30
8672,2019,6,30,16,0,569,495.3701327,675,6/30/19 16:00
8673,2019,6,30,16,30,578,502.8370277,585,6/30/19 16:30
8674,2019,6,30,17,0,451,353.5370345,489,6/30/19 17:00
8675,2019,6,30,17,30,134,0,389,6/30/19 17:30
8676,2019,6,30,18,0,75,4.134707505,288,6/30/19 18:00
8677,2019,6,30,18,30,143,89.85393774,190,6/30/19 18:30
8678,2019,6,30,19,0,78,14.84931702,101,6/30/19 19:00
8679,2019,6,30,19,30,30,0,30,6/30/19 19:30
8680,2019,6,30,20,0,0,0,0,6/30/19 20:00
8681,2019,6,30,20,30,0,0,0,6/30/19 20:30
8682,2019,6,30,21,0,0,0,0,6/30/19 21:00
8683,2019,6,30,21,30,0,2.745072861,0,6/30/19 21:30
8684,2019,6,30,22,0,0,6.600762485,0,6/30/19 22:00
8685,2019,6,30,22,30,0,9.654466177,0,6/30/19 22:30
8686,2019,6,30,23,0,0,11.23078168,0,6/30/19 23:00
8687,2019,6,30,23,30,0,12.25105975,0,6/30/19 23:30
8688,2019,7,1,0,0,0,12.79219097,0,7/1/19 0:00
8689,2019,7,1,0,30,0,13.11269862,0,7/1/19 0:30
8690,2019,7,1,1,0,0,13.2838553,0,7/1/19 1:00
8691,2019,7,1,1,30,0,13.38062053,0,7/1/19 1:30
8692,2019,7,1,2,0,0,13.43227793,0,7/1/19 2:00
8693,2019,7,1,2,30,0,13.4607033,0,7/1/19 2:30
8694,2019,7,1,3,0,0,13.47583454,0,7/1/19 3:00
8695,2019,7,1,3,30,0,13.48402113,0,7/1/19 3:30
8696,2019,7,1,4,0,0,13.48836339,0,7/1/19 4:00
8697,2019,7,1,4,30,0,13.49068663,0,7/1/19 4:30
8698,2019,7,1,5,0,0,13.49191453,0,7/1/19 5:00
8699,2019,7,1,5,30,2,16.1021188,2,7/1/19 5:30
8700,2019,7,1,6,0,42,67.67523396,42,7/1/19 6:00
8701,2019,7,1,6,30,117,153.4195521,117,7/1/19 6:30
8702,2019,7,1,7,0,209,255.0904039,209,7/1/19 7:00
8703,2019,7,1,7,30,309,362.2938725,309,7/1/19 7:30
8704,2019,7,1,8,0,410,466.258827,410,7/1/19 8:00
8705,2019,7,1,8,30,510,566.0319817,510,7/1/19 8:30
8706,2019,7,1,9,0,605,656.9334433,605,7/1/19 9:00
8707,2019,7,1,9,30,694,739.7378249,694,7/1/19 9:30
8708,2019,7,1,10,0,773,809.7065972,773,7/1/19 10:00
8709,2019,7,1,10,30,841,867.5440501,841,7/1/19 10:30
8710,2019,7,1,11,0,897,912.2024943,897,7/1/19 11:00
8711,2019,7,1,11,30,940,943.322694,940,7/1/19 11:30
8712,2019,7,1,12,0,968,958.8213006,968,7/1/19 12:00
8713,2019,7,1,12,30,860,801.6946604,982,7/1/19 12:30
8714,2019,7,1,13,0,839,800.3312597,980,7/1/19 13:00
8715,2019,7,1,13,30,867,821.3575626,964,7/1/19 13:30
8716,2019,7,1,14,0,766,685.2557011,933,7/1/19 14:00
8717,2019,7,1,14,30,667,591.0461319,887,7/1/19 14:30
8718,2019,7,1,15,0,636,567.9058147,828,7/1/19 15:00
8719,2019,7,1,15,30,653,598.60377,756,7/1/19 15:30
8720,2019,7,1,16,0,659,608.8297599,672,7/1/19 16:00
8721,2019,7,1,16,30,576,508.9619286,582,7/1/19 16:30
8722,2019,7,1,17,0,400,309.0603668,486,7/1/19 17:00
8723,2019,7,1,17,30,386,337.4668082,386,7/1/19 17:30
8724,2019,7,1,18,0,285,198.0665283,285,7/1/19 18:00
8725,2019,7,1,18,30,187,120.074695,187,7/1/19 18:30
8726,2019,7,1,19,0,94,23.19926628,98,7/1/19 19:00
8727,2019,7,1,19,30,23,0,29,7/1/19 19:30
8728,2019,7,1,20,0,0,0,0,7/1/19 20:00
8729,2019,7,1,20,30,0,0,0,7/1/19 20:30
8730,2019,7,1,21,0,0,0,0,7/1/19 21:00
8731,2019,7,1,21,30,0,0,0,7/1/19 21:30
8732,2019,7,1,22,0,0,4.224966604,0,7/1/19 22:00
8733,2019,7,1,22,30,0,8.158873789,0,7/1/19 22:30
8734,2019,7,1,23,0,0,10.44009781,0,7/1/19 23:00
8735,2019,7,1,23,30,0,11.78924853,0,7/1/19 23:30
8736,2019,7,2,0,0,0,12.54639061,0,7/2/19 0:00
8737,2019,7,2,0,30,0,12.97484894,0,7/2/19 0:30
8738,2019,7,2,1,0,0,13.21047573,0,7/2/19 1:00
8739,2019,7,2,1,30,0,13.34044726,0,7/2/19 1:30
8740,2019,7,2,2,0,0,13.4109435,0,7/2/19 2:00
8741,2019,7,2,2,30,0,13.44920011,0,7/2/19 2:30
8742,2019,7,2,3,0,0,13.46974476,0,7/2/19 3:00
8743,2019,7,2,3,30,0,13.48077084,0,7/2/19 3:30
8744,2019,7,2,4,0,0,13.48664817,0,7/2/19 4:00
8745,2019,7,2,4,30,0,13.48977761,0,7/2/19 4:30
8746,2019,7,2,5,0,0,13.49143624,0,7/2/19 5:00
8747,2019,7,2,5,30,2,16.10186661,2,7/2/19 5:30
8748,2019,7,2,6,0,40,65.06554925,40,7/2/19 6:00
8749,2019,7,2,6,30,113,148.8186534,113,7/2/19 6:30
8750,2019,7,2,7,0,204,249.5516039,204,7/2/19 7:00
8751,2019,7,2,7,30,304,357.0247885,304,7/2/19 7:30
8752,2019,7,2,8,0,405,461.0984291,405,7/2/19 8:00
8753,2019,7,2,8,30,505,561.071842,505,7/2/19 8:30
8754,2019,7,2,9,0,600,652.080751,600,7/2/19 9:00
8755,2019,7,2,9,30,689,734.9688635,689,7/2/19 9:30
8756,2019,7,2,10,0,768,804.983617,768,7/2/19 10:00
8757,2019,7,2,10,30,837,864.1552642,837,7/2/19 10:30
8758,2019,7,2,11,0,882,894.1681518,893,7/2/19 11:00
8759,2019,7,2,11,30,936,943.1766123,936,7/2/19 11:30
8760,2019,7,2,12,0,877,840.2754557,964,7/2/19 12:00
8761,2019,7,2,12,30,979,986.5873658,979,7/2/19 12:30
8762,2019,7,2,13,0,956,905.6809851,978,7/2/19 13:00
8763,2019,7,2,13,30,960,931.8939243,960,7/2/19 13:30
8764,2019,7,2,14,0,928,871.432124,928,7/2/19 14:00
8765,2019,7,2,14,30,881,821.6987137,881,7/2/19 14:30
8766,2019,7,2,15,0,821,749.3262329,821,7/2/19 15:00
8767,2019,7,2,15,30,749,670.8674464,749,7/2/19 15:30
8768,2019,7,2,16,0,666,581.4091011,666,7/2/19 16:00
8769,2019,7,2,16,30,576,488.2827792,576,7/2/19 16:30
8770,2019,7,2,17,0,479,389.1534394,479,7/2/19 17:00
8771,2019,7,2,17,30,380,291.2311375,380,7/2/19 17:30
8772,2019,7,2,18,0,279,192.2680622,279,7/2/19 18:00
8773,2019,7,2,18,30,183,101.957612,183,7/2/19 18:30
8774,2019,7,2,19,0,95,21.30011392,95,7/2/19 19:00
8775,2019,7,2,19,30,27,0,27,7/2/19 19:30
8776,2019,7,2,20,0,0,0,0,7/2/19 20:00
8777,2019,7,2,20,30,0,0,0,7/2/19 20:30
8778,2019,7,2,21,0,0,0,0,7/2/19 21:00
8779,2019,7,2,21,30,0,0,0,7/2/19 21:30
8780,2019,7,2,22,0,0,3.926361594,0,7/2/19 22:00
8781,2019,7,2,22,30,0,8.009822337,0,7/2/19 22:30
8782,2019,7,2,23,0,0,10.34609669,0,7/2/19 23:00
8783,2019,7,2,23,30,0,11.7405159,0,7/2/19 23:30
8784,2019,7,3,0,0,0,12.51790167,0,7/3/19 0:00
8785,2019,7,3,0,30,0,12.95986674,0,7/3/19 0:30
8786,2019,7,3,1,0,0,13.20207344,0,7/3/19 1:00
8787,2019,7,3,1,30,0,13.33600867,0,7/3/19 1:30
8788,2019,7,3,2,0,0,13.4085148,0,7/3/19 2:00
8789,2019,7,3,2,30,0,13.4479168,0,7/3/19 2:30
8790,2019,7,3,3,0,0,13.46905336,0,7/3/19 3:00
8791,2019,7,3,3,30,0,13.48040607,0,7/3/19 3:30
8792,2019,7,3,4,0,0,13.48645364,0,7/3/19 4:00
8793,2019,7,3,4,30,0,13.48967521,0,7/3/19 4:30
8794,2019,7,3,5,0,0,13.49138201,0,7/3/19 5:00
8795,2019,7,3,5,30,2,16.10183813,2,7/3/19 5:30
8796,2019,7,3,6,0,18,36.36045826,37,7/3/19 6:00
8797,2019,7,3,6,30,53,77.33310542,109,7/3/19 6:30
8798,2019,7,3,7,0,73,94.40841479,199,7/3/19 7:00
8799,2019,7,3,7,30,78,97.43134434,297,7/3/19 7:30
8800,2019,7,3,8,0,151,189.6877335,398,7/3/19 8:00
8801,2019,7,3,8,30,89,83.7419794,498,7/3/19 8:30
8802,2019,7,3,9,0,67,81.15079311,594,7/3/19 9:00
8803,2019,7,3,9,30,163,196.2790553,681,7/3/19 9:30
8804,2019,7,3,10,0,309,359.1640591,758,7/3/19 10:00
8805,2019,7,3,10,30,356,387.2878726,827,7/3/19 10:30
8806,2019,7,3,11,0,344,366.5421104,884,7/3/19 11:00
8807,2019,7,3,11,30,241,225.7284708,927,7/3/19 11:30
8808,2019,7,3,12,0,319,348.2798575,956,7/3/19 12:00
8809,2019,7,3,12,30,565,626.7770945,972,7/3/19 12:30
8810,2019,7,3,13,0,865,958.6062614,973,7/3/19 13:00
8811,2019,7,3,13,30,840,854.8023852,957,7/3/19 13:30
8812,2019,7,3,14,0,925,986.4479678,925,7/3/19 14:00
8813,2019,7,3,14,30,879,860.1271609,879,7/3/19 14:30
8814,2019,7,3,15,0,820,798.2961477,820,7/3/19 15:00
8815,2019,7,3,15,30,750,696.2828521,750,7/3/19 15:30
8816,2019,7,3,16,0,668,601.6307174,668,7/3/19 16:00
8817,2019,7,3,16,30,461,347.1470593,578,7/3/19 16:30
8818,2019,7,3,17,0,298,194.6152977,482,7/3/19 17:00
8819,2019,7,3,17,30,212,116.468605,382,7/3/19 17:30
8820,2019,7,3,18,0,146,61.89550859,281,7/3/19 18:00
8821,2019,7,3,18,30,89,20.68416704,184,7/3/19 18:30
8822,2019,7,3,19,0,52,2.019980303,96,7/3/19 19:00
8823,2019,7,3,19,30,17,0,28,7/3/19 19:30
8824,2019,7,3,20,0,0,0,0,7/3/19 20:00
8825,2019,7,3,20,30,0,0,0,7/3/19 20:30
8826,2019,7,3,21,0,0,0,0,7/3/19 21:00
8827,2019,7,3,21,30,0,3.859794929,0,7/3/19 21:30
8828,2019,7,3,22,0,0,7.681751649,0,7/3/19 22:00
8829,2019,7,3,22,30,0,10.18577358,0,7/3/19 22:30
8830,2019,7,3,23,0,0,11.60137339,0,7/3/19 23:00
8831,2019,7,3,23,30,0,12.44390529,0,7/3/19 23:30
8832,2019,7,4,0,0,0,12.91056797,0,7/4/19 0:00
8833,2019,7,4,0,30,0,13.17542793,0,7/4/19 0:30
8834,2019,7,4,1,0,0,13.32001288,0,7/4/19 1:00
8835,2019,7,4,1,30,0,13.39986762,0,7/4/19 1:30
8836,2019,7,4,2,0,0,13.44298975,0,7/4/19 2:00
8837,2019,7,4,2,30,0,13.4664014,0,7/4/19 2:30
8838,2019,7,4,3,0,0,13.47893923,0,7/4/19 3:00
8839,2019,7,4,3,30,0,13.48566835,0,7/4/19 3:30
8840,2019,7,4,4,0,0,13.48924876,0,7/4/19 4:00
8841,2019,7,4,4,30,0,13.49115489,0,7/4/19 4:30
8842,2019,7,4,5,0,0,13.49216392,0,7/4/19 5:00
8843,2019,7,4,5,30,2,16.10225029,2,7/4/19 5:30
8844,2019,7,4,6,0,38,62.45619881,38,7/4/19 6:00
8845,2019,7,4,6,30,110,145.5227064,110,7/4/19 6:30
8846,2019,7,4,7,0,201,246.3133106,201,7/4/19 7:00
8847,2019,7,4,7,30,299,351.263194,299,7/4/19 7:30
8848,2019,7,4,8,0,400,456.083493,400,7/4/19 8:00
8849,2019,7,4,8,30,499,554.583745,499,7/4/19 8:30
8850,2019,7,4,9,0,594,646.1740994,594,7/4/19 9:00
8851,2019,7,4,9,30,682,727.6897233,682,7/4/19 9:30
8852,2019,7,4,10,0,761,798.2135472,761,7/4/19 10:00
8853,2019,7,4,10,30,829,856.002814,829,7/4/19 10:30
8854,2019,7,4,11,0,877,890.411769,885,7/4/19 11:00
8855,2019,7,4,11,30,500,376.0463571,928,7/4/19 11:30
8856,2019,7,4,12,0,481,459.114996,956,7/4/19 12:00
8857,2019,7,4,12,30,384,278.9423768,970,7/4/19 12:30
8858,2019,7,4,13,0,208,110.6577601,968,7/4/19 13:00
8859,2019,7,4,13,30,165,98.32672912,951,7/4/19 13:30
8860,2019,7,4,14,0,314,305.4355359,919,7/4/19 14:00
8861,2019,7,4,14,30,632,692.3206295,873,7/4/19 14:30
8862,2019,7,4,15,0,676,683.9569659,814,7/4/19 15:00
8863,2019,7,4,15,30,656,678.1063343,742,7/4/19 15:30
8864,2019,7,4,16,0,524,488.251206,659,7/4/19 16:00
8865,2019,7,4,16,30,214,112.1661396,569,7/4/19 16:30
8866,2019,7,4,17,0,181,138.8758009,473,7/4/19 17:00
8867,2019,7,4,17,30,98,10.0553224,375,7/4/19 17:30
8868,2019,7,4,18,0,86,46.6250175,276,7/4/19 18:00
8869,2019,7,4,18,30,84,46.92217914,180,7/4/19 18:30
8870,2019,7,4,19,0,48,19.75853764,93,7/4/19 19:00
8871,2019,7,4,19,30,16,0,27,7/4/19 19:30
8872,2019,7,4,20,0,0,0,0,7/4/19 20:00
8873,2019,7,4,20,30,0,0,0,7/4/19 20:30
8874,2019,7,4,21,0,0,1.948344927,0,7/4/19 21:00
8875,2019,7,4,21,30,0,6.654471561,0,7/4/19 21:30
8876,2019,7,4,22,0,0,9.258563365,0,7/4/19 22:00
8877,2019,7,4,22,30,0,11.08727163,0,7/4/19 22:30
8878,2019,7,4,23,0,0,12.09897745,0,7/4/19 23:00
8879,2019,7,4,23,30,0,12.72007303,0,7/4/19 23:30
8880,2019,7,5,0,0,0,13.06076735,0,7/5/19 0:00
8881,2019,7,5,0,30,0,13.25726167,0,7/5/19 0:30
8882,2019,7,5,1,0,0,13.36405023,0,7/5/19 1:00
8883,2019,7,5,1,30,0,13.42356621,0,7/5/19 1:30
8884,2019,7,5,2,0,0,13.45564231,0,7/5/19 2:00
8885,2019,7,5,2,30,0,13.47315146,0,7/5/19 2:30
8886,2019,7,5,3,0,0,13.48252134,0,7/5/19 3:00
8887,2019,7,5,3,30,0,13.4875673,0,7/5/19 3:30
8888,2019,7,5,4,0,0,13.49025176,0,7/5/19 4:00
8889,2019,7,5,4,30,0,13.49168407,0,7/5/19 4:30
8890,2019,7,5,5,0,0,13.49244238,0,7/5/19 5:00
8891,2019,7,5,5,30,1,14.79762049,1,7/5/19 5:30
8892,2019,7,5,6,0,35,58.85108483,35,7/5/19 6:00
8893,2019,7,5,6,30,106,141.1053384,106,7/5/19 6:30
8894,2019,7,5,7,0,195,239.4500723,195,7/5/19 7:00
8895,2019,7,5,7,30,292,343.8109224,292,7/5/19 7:30
8896,2019,7,5,8,0,393,448.8532452,393,7/5/19 8:00
8897,2019,7,5,8,30,492,547.5350228,492,7/5/19 8:30
8898,2019,7,5,9,0,587,639.3257958,587,7/5/19 9:00
8899,2019,7,5,9,30,675,720.965269,675,7/5/19 9:30
8900,2019,7,5,10,0,754,791.5751582,754,7/5/19 10:00
8901,2019,7,5,10,30,823,850.7191298,823,7/5/19 10:30
8902,2019,7,5,11,0,856,865.2777608,879,7/5/19 11:00
8903,2019,7,5,11,30,695,637.5239056,922,7/5/19 11:30
8904,2019,7,5,12,0,667,640.0938964,950,7/5/19 12:00
8905,2019,7,5,12,30,812,807.19838,963,7/5/19 12:30
8906,2019,7,5,13,0,727,658.9452818,960,7/5/19 13:00
8907,2019,7,5,13,30,479,380.4902834,942,7/5/19 13:30
8908,2019,7,5,14,0,372,295.2509139,910,7/5/19 14:00
8909,2019,7,5,14,30,627,638.8066047,864,7/5/19 14:30
8910,2019,7,5,15,0,689,650.8922609,805,7/5/19 15:00
8911,2019,7,5,15,30,641,617.2724058,731,7/5/19 15:30
8912,2019,7,5,16,0,624,600.6330319,646,7/5/19 16:00
8913,2019,7,5,16,30,555,507.7637794,555,7/5/19 16:30
8914,2019,7,5,17,0,457,398.5935389,457,7/5/19 17:00
8915,2019,7,5,17,30,350,280.2787931,360,7/5/19 17:30
8916,2019,7,5,18,0,245,171.0260228,262,7/5/19 18:00
8917,2019,7,5,18,30,88,0,168,7/5/19 18:30
8918,2019,7,5,19,0,36,0,83,7/5/19 19:00
8919,2019,7,5,19,30,12,0,20,7/5/19 19:30
8920,2019,7,5,20,0,0,0,0,7/5/19 20:00
8921,2019,7,5,20,30,0,0,0,7/5/19 20:30
8922,2019,7,5,21,0,0,0,0,7/5/19 21:00
8923,2019,7,5,21,30,0,2.137778192,0,7/5/19 21:30
8924,2019,7,5,22,0,0,6.799644753,0,7/5/19 22:00
8925,2019,7,5,22,30,0,9.674282568,0,7/5/19 22:30
8926,2019,7,5,23,0,0,11.33468582,0,7/5/19 23:00
8927,2019,7,5,23,30,0,12.29511603,0,7/5/19 23:30
8928,2019,7,6,0,0,0,12.8324514,0,7/6/19 0:00
8929,2019,7,6,0,30,0,13.13284086,0,7/6/19 0:30
8930,2019,7,6,1,0,0,13.29761072,0,7/6/19 1:00
8931,2019,7,6,1,30,0,13.38783148,0,7/6/19 1:30
8932,2019,7,6,2,0,0,13.43666062,0,7/6/19 2:00
8933,2019,7,6,2,30,0,13.46303351,0,7/6/19 2:30
8934,2019,7,6,3,0,0,13.47717063,0,7/6/19 3:00
8935,2019,7,6,3,30,0,13.48473344,0,7/6/19 3:30
8936,2019,7,6,4,0,0,13.48875863,0,7/6/19 4:00
8937,2019,7,6,4,30,0,13.49089701,0,7/6/19 4:30
8938,2019,7,6,5,0,0,13.49202895,0,7/6/19 5:00
8939,2019,7,6,5,30,1,14.79740335,1,7/6/19 5:30
8940,2019,7,6,6,0,16,34.06022362,30,7/6/19 6:00
8941,2019,7,6,6,30,46,68.69232544,97,7/6/19 6:30
8942,2019,7,6,7,0,159,208.6377439,182,7/6/19 7:00
8943,2019,7,6,7,30,276,328.5343828,276,7/6/19 7:30
8944,2019,7,6,8,0,373,429.7507416,373,7/6/19 8:00
8945,2019,7,6,8,30,406,444.6660758,474,7/6/19 8:30
8946,2019,7,6,9,0,290,280.3653143,572,7/6/19 9:00
8947,2019,7,6,9,30,408,458.1389312,662,7/6/19 9:30
8948,2019,7,6,10,0,461,465.6321462,744,7/6/19 10:00
8949,2019,7,6,10,30,198,126.4053635,815,7/6/19 10:30
8950,2019,7,6,11,0,160,149.119221,875,7/6/19 11:00
8951,2019,7,6,11,30,431,475.9949623,921,7/6/19 11:30
8952,2019,7,6,12,0,865,976.6089046,953,7/6/19 12:00
8953,2019,7,6,12,30,963,1008.48334,967,7/6/19 12:30
8954,2019,7,6,13,0,907,938.9024164,966,7/6/19 13:00
8955,2019,7,6,13,30,833,826.430722,951,7/6/19 13:30
8956,2019,7,6,14,0,781,752.322645,922,7/6/19 14:00
8957,2019,7,6,14,30,754,711.2546058,877,7/6/19 14:30
8958,2019,7,6,15,0,715,659.6190355,820,7/6/19 15:00
8959,2019,7,6,15,30,676,618.5658656,749,7/6/19 15:30
8960,2019,7,6,16,0,595,522.7246235,668,7/6/19 16:00
8961,2019,7,6,16,30,449,357.7977059,579,7/6/19 16:30
8962,2019,7,6,17,0,392,324.3568029,482,7/6/19 17:00
8963,2019,7,6,17,30,359,291.7505757,382,7/6/19 17:30
8964,2019,7,6,18,0,281,211.8121467,281,7/6/19 18:00
8965,2019,7,6,18,30,184,117.0271627,184,7/6/19 18:30
8966,2019,7,6,19,0,76,7.501899903,95,7/6/19 19:00
8967,2019,7,6,19,30,20,0,27,7/6/19 19:30
8968,2019,7,6,20,0,0,0,0,7/6/19 20:00
8969,2019,7,6,20,30,0,0,0,7/6/19 20:30
8970,2019,7,6,21,0,0,0,0,7/6/19 21:00
8971,2019,7,6,21,30,0,0,0,7/6/19 21:30
8972,2019,7,6,22,0,0,4.871279151,0,7/6/19 22:00
8973,2019,7,6,22,30,0,8.572018696,0,7/6/19 22:30
8974,2019,7,6,23,0,0,10.66604976,0,7/6/19 23:00
8975,2019,7,6,23,30,0,11.92222954,0,7/6/19 23:30
8976,2019,7,7,0,0,0,12.61865063,0,7/7/19 0:00
8977,2019,7,7,0,30,0,13.01558352,0,7/7/19 0:30
8978,2019,7,7,1,0,0,13.23244909,0,7/7/19 1:00
8979,2019,7,7,1,30,0,13.35252552,0,7/7/19 1:30
8980,2019,7,7,2,0,0,13.41741493,0,7/7/19 2:00
8981,2019,7,7,2,30,0,13.45270091,0,7/7/19 2:30
8982,2019,7,7,3,0,0,13.4716095,0,7/7/19 3:00
8983,2019,7,7,3,30,0,13.48176884,0,7/7/19 3:30
8984,2019,7,7,4,0,0,13.48717714,0,7/7/19 4:00
8985,2019,7,7,4,30,0,13.49005859,0,7/7/19 4:30
8986,2019,7,7,5,0,0,13.49158456,0,7/7/19 5:00
8987,2019,7,7,5,30,1,14.79716879,1,7/7/19 5:30
8988,2019,7,7,6,0,35,58.85084732,35,7/7/19 6:00
8989,2019,7,7,6,30,72,96.74282357,106,7/7/19 6:30
8990,2019,7,7,7,0,185,236.9129291,197,7/7/19 7:00
8991,2019,7,7,7,30,297,349.1517732,297,7/7/19 7:30
8992,2019,7,7,8,0,400,458.7877105,400,7/7/19 8:00
8993,2019,7,7,8,30,501,559.1833828,501,7/7/19 8:30
8994,2019,7,7,9,0,595,648.6653515,598,7/7/19 9:00
8995,2019,7,7,9,30,681,727.4281829,690,7/7/19 9:30
8996,2019,7,7,10,0,717,741.7572902,773,7/7/19 10:00
8997,2019,7,7,10,30,838,881.5153371,843,7/7/19 10:30
8998,2019,7,7,11,0,831,822.3535512,901,7/7/19 11:00
8999,2019,7,7,11,30,911,932.417196,945,7/7/19 11:30
9000,2019,7,7,12,0,961,952.1885478,974,7/7/19 12:00
